0.92,34.5,548,20750,960,55500,0.97,34.5,439,20750,1026,55500,0.29,12.8,1.7,83,0.32,12.8,1.41,83,1.68,83,1.39,83
1.02,33,567,20500,1062,56000,0.95,33,456,20500,1117,56000,0.29,12.6,1.82,85,0.32,12.6,2.02,85,1.4,85,1.61,85
1,33.5,560,20500,1183,55500,1.1,33.5,483,20500,1003,55500,0.26,12.8,1.95,84,0.39,12.8,1.55,84,1.76,84,1.36,84
1.15,33.5,497,20750,1148,55500,0.97,33.5,579,20750,1010,55500,0.36,12.6,2.05,84,0.3,12.6,1.99,84,1.58,84,1.51,84
1.33,33.5,602,20500,1162,55500,1.02,33.5,488,20500,1182,55500,0.4,12.6,1.98,85,0.32,12.6,1.94,85,1.75,85,1.7,85
1.02,32,504,20500,1231,54500,1.22,32,597,20500,1077,54500,0.43,12.5,1.99,84,0.32,12.5,1.97,84,1.8,84,1.77,84
1.08,33,602,20750,1163,55000,1.2,33,566,20750,1341,55000,0.43,12.8,2.01,83,0.31,12.8,2.16,83,1.79,83,1.93,83
1.15,33,673,20250,1119,55000,1.2,33,582,20250,1308,55000,0.35,12.5,2.38,82,0.4,12.5,1.85,82,2.2,82,1.66,82
1.6,31,671,20500,1357,55000,1.05,31,607,20500,1194,55000,0.52,12.5,2.05,83,0.33,12.5,2.29,83,1.98,83,2.2,83
1.6,31,660,21000,1374,54500,1.05,31,700,21000,1190,54500,0.52,12.5,2.25,82,0.33,12.5,2.29,82,2.09,82,2.09,82
2.1,34,729,21500,1215,54000,1.56,34,663,21500,1342,54000,0.44,12.5,2.38,80,0.49,12.5,2.14,80,2.29,80,2.05,80
1.72,34,729,21500,1215,54000,1.75,34,663,21500,1342,54000,0.54,13,2.64,80,0.38,13,1.98,80,2.56,80,1.88,80
1.85,34,778,22000,1209,55000,1.85,34,693,22000,1428,55000,0.59,13.5,2.72,82,0.37,13.5,2.09,82,2.52,82,1.86,82
2.2,33,734,21500,1376,54500,1.57,33,695,21500,1293,54500,0.6,13,2.51,82,0.39,13,2.35,82,2.27,82,2.09,82
2.02,33,693,21250,1381,54000,1.67,33,741,21250,1251,54000,0.47,13,2.44,82,0.55,13,2.24,82,2.42,82,2.2,82
1.82,33,755,22000,1496,55000,1.82,33,873,22000,1389,55000,0.45,13,2.44,81,0.58,13,2.44,81,2.96,80,1.95,80
1.88,34,755,22000,1496,55000,1.97,34,873,22000,1389,55000,0.43,13.5,2.44,83,0.59,13.5,2.42,83,2.92,82,1.88,82
2.23,34,829,22000,1367,55000,1.72,34,841,22000,1579,55000,0.53,13.5,2.55,83,0.5,13.5,2.39,83,3.12,82,1.94,82
2.15,34,856,21750,1561,54000,1.8,34,814,21750,1428,54000,0.46,13.5,2.81,81,0.63,13.5,2.29,81,2.25,82,2.71,82
1.93,34,851,21750,1521,53500,2.07,34,793,21750,1403,53500,0.58,13.5,2.76,81,0.54,13.5,2.52,81,3.25,80,2.01,80
1.45,33.5,542,22000,962,53500,1.32,33.5,600,22000,1059,53500,0.34,13.6,1.25,80,0.35,13.6,0.97,80,1.18,80,0.89,80
1.35,34,563,21500,1039,52500,1.52,34,560,21500,937,52500,0.3,13.4,1.51,79,0.42,13.4,1.02,79,1.38,79,0.89,79
1.35,32.5,619,21500,1030,52500,1.54,32.5,539,21500,1040,52500,0.49,13,1.14,79,0.29,13,1.45,79,0.99,79,1.3,79
1.4,33,533,21250,1220,52000,1.45,33,624,21250,1039,52000,0.44,12.8,1.31,78,0.35,12.8,1.32,78,1.2,78,1.18,78
1.57,33.5,675,21250,1207,52500,1.47,33.5,582,21250,1069,52500,0.47,13,1.43,79,0.39,13,1.45,79,1.27,79,1.29,79
1.48,32,646,21500,1132,52500,1.45,32,681,21500,1187,52500,0.43,13.2,1.54,79,0.41,13.2,1.42,79,1.44,79,1.3,79
1.42,31.5,683,21250,1355,52500,1.6,31.5,633,21250,1261,52500,0.4,13,1.79,78,0.45,13,1.67,78,1.52,78,1.39,78
1.55,30.5,664,21000,1204,52500,1.5,30.5,642,21000,1234,52500,0.39,12.8,1.83,78,0.45,12.8,1.7,78,1.53,78,1.39,78
1.5,31,666,21000,1349,52500,1.5,31,666,21000,1157,52500,0.34,13,1.78,78,0.42,13,1.5,78,1.68,78,1.37,78
1.5,31,729,21000,1173,52500,1.5,31,638,21000,1321,52500,0.34,13,1.53,79,0.42,13,1.78,79,2,78,1.24,78
1.6,31,653,20500,1276,52500,1.6,31,600,20500,1361,52500,0.35,12.5,1.62,78,0.42,12.5,1.88,78,1.57,78,1.82,78
1.4,30,585,20500,1187,52000,1.5,30,708,20500,1385,52000,0.4,12.5,2,77,0.41,12.5,1.72,77,1.45,78,2.15,78
1.4,30,742,20000,1720,52500,1.7,30,640,20000,1643,52500,0.46,12,2.15,77,0.37,12,1.99,77,2.5,76,1.33,76
1.32,30,680,20000,1731,52500,1.6,30,681,20000,1585,52500,0.43,12,2,78,0.4,12,2.23,78,1.77,78,1.98,78
1.57,30,649,20000,1717,52500,1.63,30,749,20000,1767,52500,0.38,12,2.41,77,0.51,12,1.82,77,1.85,78,2.24,78
1.6,30,756,20000,2255,52000,1.82,30,772,20000,2122,52000,0.47,12,2.14,77,0.44,12,2.3,77,2.66,76,1.79,76
1.65,30,765,20000,2369,51000,1.77,30,795,20000,2200,51000,0.49,12,2.78,75,0.42,12,2.21,75,2.15,76,2.55,76
1.8,29,605,19500,2097,51000,1.62,29,705,19500,2085,51000,0.53,11.5,2.48,75,0.4,11.5,2.54,75,3.06,74,2.1,74
1.88,29,962,19250,1960,51000,1.75,29,857,19250,1730,51000,0.57,11.5,3.02,74,0.38,11.5,2.42,74,2.9,74,2.28,74
1.7,29,962,19250,1960,51000,2,29,857,19250,1730,51000,0.42,11.5,2.84,74,0.48,11.5,2.4,74,2.86,74,2.41,74
1.77,27,913,19000,2142,50500,1.8,27,907,19000,1940,50500,0.46,11,2.8,73,0.45,11,2.8,73,3.3,72,2.29,72
1.67,28,628,18750,1018,50500,2.05,28,527,18750,1180,50500,0.62,11,2.9,72,0.4,11,3.08,72,2.78,72,2.94,72
1.07,27.5,628,18750,1018,50500,1.22,27.5,527,18750,1180,50500,0.32,11,2.38,71,0.29,11,1.81,71,1.79,72,2.01,72
1.07,27.5,628,18750,1018,50500,1.22,27.5,527,18750,1180,50500,0.32,11,2.38,71,0.29,11,1.81,71,1.79,72,2.01,72
1.2,28,628,18750,1018,50500,1.27,28,527,18750,1180,50500,0.32,10.8,1.94,72,0.29,10.8,2.19,72,1.79,72,2.01,72
1.55,27.5,590,18750,1099,49500,1.45,27.5,535,18750,990,49500,0.27,10.8,2.2,70,0.35,10.8,2.2,70,1.95,70,1.93,70
1.25,28,550,18750,1175,49000,1.52,28,582,18750,1024,49000,0.32,11,2.61,72,0.49,11,2.07,72,2.35,70,1.81,70
1.63,27,527,18750,1020,49000,1.4,27,575,18750,1038,49000,0.32,10.5,2.61,72,0.49,10.5,2.07,72,2.35,70,1.81,70
1.63,27,628,18750,1023,50000,1.4,27,558,18750,1165,50000,0.32,10.5,2.61,72,0.49,10.5,2.07,72,2.35,70,1.81,70
1.7,26,666,19000,1087,50500,1.22,26,638,19000,1322,50500,0.32,11,2.61,70,0.49,11,2.07,70,2.35,70,1.81,70
1.57,27,617,19250,1246,49000,1.3,27,638,19250,1225,49000,0.45,11,2.52,70,0.37,11,2.08,70,2.35,70,1.9,70
1.6,27,617,19250,1246,49000,1.25,27,638,19250,1225,49000,0.55,11,1.77,72,0.39,11,2.9,72,1.69,72,2.54,72
1.67,27,635,19000,1309,49500,1.35,27,627,19000,1469,49500,0.47,11,1.93,72,0.47,11,2.76,72,1.8,72,2.37,72
1.85,27,627,18750,1291,51000,1.24,27,750,18750,1508,51000,0.48,11,1.99,75,0.47,11,2.78,75,1.39,76,2.9,76
1.65,28,849,19250,1500,51000,1.62,28,770,19250,1433,51000,0.49,11,1.76,76,0.47,11,3.01,76,1.8,76,2.77,76
1.55,28,849,19250,1500,51000,1.52,28,770,19250,1433,51000,0.45,11.5,1.91,77,0.58,11.5,3.39,77,2.33,76,2.54,76
1.4,29,771,19500,1600,51500,1.7,29,780,19500,1800,51500,0.51,11.5,2.02,77,0.53,11.5,3.55,77,2.34,76,2.6,76
1.62,27,760,19750,1616,52500,1.55,27,804,19750,1848,52500,0.64,11.5,2.1,78,0.45,11.5,3.37,78,1.98,78,2.98,78
1.8,28,776,19750,1644,52000,1.77,28,871,19750,1794,52000,0.57,11.5,2.47,77,0.52,11.5,3.31,77,1.82,78,3.4,78
1.77,29,833,20000,1657,53000,1.95,29,860,20000,1684,53000,0.69,11.5,2.33,80,0.46,11.5,3.55,80,2.16,80,3.11,80
1.6,29,719,19750,1905,51500,1.9,29,827,19750,1803,51500,0.58,11.5,2.09,77,0.63,11.5,3.69,77,2.43,76,2.64,76
1.72,29,865,20000,1826,52500,1.95,29,816,20000,1801,52500,0.55,12,2.02,78,0.66,12,2.96,78,2.1,78,2.65,78
1.72,29,839,20250,1797,52000,1.95,29,844,20250,1547,52000,0.58,12,2.07,78,0.64,12,3.22,78,2.09,78,2.85,78
1.82,30,936,20500,1768,51000,1.8,30,998,20500,1844,51000,0.52,12.5,2.4,76,0.71,12.5,3.39,76,2.46,76,3.07,76
1.28,29.5,634,19500,1036,48000,1.27,29.5,747,19500,942,48000,0.52,11.8,1.75,73,0.45,11.8,2.6,73,1.85,73,2.3,73
1.45,29,691,19750,1196,47000,1.25,29,727,19750,1172,47000,0.54,11.8,1.42,72,0.44,11.8,3.12,72,1.53,72,2.83,72
1.27,30,726,19000,1128,46500,1.27,30,641,19000,1069,46500,0.44,11.6,1.9,70,0.6,11.6,3.05,70,2.22,70,2.96,70
1.35,29,684,19250,977,46500,1.27,29,742,19250,1204,46500,0.62,11.5,2.37,69,0.62,11.5,3.56,69,2.38,69,3.15,69
1.35,29,666,19000,1110,45500,1.38,29,737,19000,1025,45500,0.63,11.4,2.24,69,0.56,11.4,3.73,69,2.27,69,3.36,69
1.25,28.5,761,19750,1115,46000,1.55,28.5,672,19750,1089,46000,0.45,12.2,1.87,73,0.55,12.2,2.92,73,1.95,70,2.87,70
1.55,29.5,769,20000,1196,47500,1.52,29.5,720,20000,1167,47500,0.61,12.2,1.87,73,0.43,12.2,2.92,73,1.96,73,2.6,73
1.55,29.5,749,20000,1229,47500,1.52,29.5,817,20000,1224,47500,0.61,12.2,1.86,73,0.43,12.2,3.03,73,1.96,73,2.72,73
1.47,28,769,19500,1103,47500,1.55,28,805,19500,1225,47500,0.6,11.8,2.29,72,0.47,11.8,3.21,72,2.13,72,2.64,72
1.6,29,740,20000,1381,47500,1.45,29,827,20000,1157,47500,0.52,12.4,1.99,73,0.52,12.4,3.24,73,2,73,2.85,73
1.75,29,859,20000,1358,47500,1.42,29,772,20000,1193,47500,0.72,12,2.25,73,0.56,12,3.55,73,2.76,72,2.66,72
1.82,29,817,20250,1360,48000,1.45,29,934,20250,1278,48000,0.59,12.5,2.31,72,0.65,12.5,3.78,72,1.9,74,3.46,74
1.7,29,817,20000,1360,48000,1.62,29,934,20000,1278,48000,0.59,12,2.31,72,0.51,12,3.78,72,2.12,72,3.19,72
1.67,28,817,20000,1360,49000,1.65,28,934,20000,1278,49000,0.57,12,2.11,73,0.53,12,3.17,73,1.66,74,3.32,74
1.65,28,817,20000,1802,51000,1.72,28,934,20000,1878,51000,0.47,12,2.09,75,0.64,12,2.99,75,1.72,76,3.21,76
1.82,28,940,19750,1825,50500,1.5,28,944,19750,1946,50500,0.6,12,2.21,75,0.56,12,3.05,75,1.63,76,3.06,76
1.75,29,825,20500,1874,51000,1.67,29,894,20500,1932,51000,0.64,12.5,2.05,77,0.58,12.5,2.78,77,1.76,78,3.09,78
1.67,30,967,20250,1938,51000,1.92,30,859,20250,1813,51000,0.6,12.5,2.05,78,0.61,12.5,3.17,78,2.07,78,2.79,78
2.02,30,896,20000,1447,50000,1.82,30,935,20000,1416,50000,0.65,12.5,2.11,76,0.74,12.5,3.24,76,2.33,76,3.04,76
2.18,30,909,19500,1511,49000,1.88,30,979,19500,1384,49000,0.63,12.5,2.22,76,0.82,12.5,3.4,76,2.36,76,3.13,76
2.05,30,909,19500,1511,49000,2.17,30,979,19500,1384,49000,0.72,12,2.21,75,0.74,12,3.29,75,1.96,76,3.65,76
2.1,31,1010,19000,1307,49000,2.2,31,931,19000,1449,49000,0.62,12,2.41,75,0.82,12,3.33,75,2.18,76,3.7,76
1.55,30,591,19000,899,49000,1.3,30,491,19000,1066,49000,0.57,11.6,2.08,75,0.35,11.6,2.31,75,1.59,75,1.81,75
1.55,27.5,531,18750,846,47500,1.42,27.5,616,18750,1071,47500,0.45,11.5,2.11,73,0.45,11.5,2.05,73,1.81,73,1.74,73
1.65,27,586,18750,1073,48000,1.3,27,606,18750,908,48000,0.48,11.2,2.21,73,0.43,11.2,1.83,73,1.99,73,1.6,73
2.13,27,673,18250,929,48500,1.75,27,624,18250,1159,48500,0.46,11.2,2.31,74,0.54,11.2,2.51,74,1.62,74,1.81,74
1.92,27,607,19000,1122,49000,1.92,27,708,19000,1136,49000,0.49,11.6,1.87,75,0.49,11.6,1.67,75,1.85,75,1.64,75
1.92,26,600,19250,1154,49000,2,26,712,19250,1220,49000,0.63,11.5,1.86,75,0.42,11.5,1.76,75,1.86,75,1.74,75
2,27,738,18250,1185,47500,2.07,27,616,18250,1181,47500,0.46,11.4,2.02,73,0.59,11.4,2.17,73,1.76,73,1.9,73
2.22,27.5,701,18250,1008,46500,2.1,27.5,625,18250,1253,46500,0.52,11.4,2.27,71,0.62,11.4,1.76,71,1.55,71,2.3,71
2.2,27,621,18750,1106,46500,2.25,27,728,18750,1091,46500,0.52,11.5,2.17,71,0.62,11.5,1.93,71,1.55,72,2.3,72
2.8,29,794,19250,1089,47000,2.12,29,684,19250,1263,47000,0.53,12,2.1,71,0.61,12,1.91,71,1.57,72,2.36,72
2,36,756,19750,1142,47500,1.95,36,787,19750,1064,47500,0.7,12,2.49,73,0.49,12,2.37,73,2.64,72,1.51,72
1.9,36,891,19750,1171,48000,2.25,36,769,19750,1241,48000,0.49,12.5,2.5,73,0.7,12.5,1.96,73,1.96,74,2.4,74
2.3,33,885,19250,1348,47500,1.95,33,785,19250,1214,47500,0.56,12,2.44,73,0.64,12,2.73,73,2.58,72,1.87,72
2.05,33,944,19500,1247,48500,2.17,33,966,19500,1461,48500,0.56,12,2.51,73,0.69,12,2.55,73,2.81,72,1.84,72
2.08,32,890,18750,1539,48000,2.25,32,772,18750,1361,48000,0.57,11.5,2.92,72,0.61,11.5,2.36,72,2.63,72,2.06,72
2,32,841,19250,1585,49000,2.02,32,827,19250,1433,49000,0.67,11.5,2.76,73,0.53,11.5,2.11,73,2.14,74,2.48,74
2.3,33,726,19500,1281,50000,1.8,33,756,19500,1476,50000,0.51,12,2.46,75,0.72,12,2.56,75,2.85,74,1.94,74
2.3,33,950,19500,1331,50000,1.82,33,894,19500,1536,50000,0.5,12,2.42,75,0.73,12,2.66,75,2.79,74,2.02,74
2.25,32,898,19000,1520,50000,1.77,32,810,19000,1388,50000,0.64,11.5,2.93,75,0.62,11.5,2.58,75,2.14,76,2.77,76
